,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,경도,위도
4748,2017,2017-04-22 02:00,야간,토,1,1,0,0,대구,동구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.62936426,35.88544807
4749,2017,2017-04-22 02:00,야간,토,1,1,0,0,전남,화순군,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.14626928,34.98365871
4750,2017,2017-04-22 03:00,야간,토,1,1,0,0,부산,연제구,차대사람,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,129.07819253,35.18156796
4751,2017,2017-04-22 19:00,야간,토,1,1,0,0,울산,남구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.32912561,35.52640095
4752,2017,2017-04-22 19:00,야간,토,1,1,0,0,충북,청주시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,화물차,127.68403146,36.60836317
4753,2017,2017-04-22 21:00,야간,토,1,1,0,0,경기,수원시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.99403386,37.30934601
4754,2017,2017-04-22 21:00,야간,토,1,1,0,0,경북,구미시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.41749898,36.13778701
4755,2017,2017-04-23 04:00,야간,일,3,4,1,0,전남,여수시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.64810039999999,34.73645207
4756,2017,2017-04-23 18:00,야간,일,1,1,0,0,경기,동두천시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,127.05735496,37.91682515
4757,2017,2017-04-24 04:00,야간,월,1,1,0,0,경기,수원시,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,보행자,127.04182791,37.27534194
4758,2017,2017-04-24 05:00,야간,월,1,1,0,0,서울,강동구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,승용차,127.13855214,37.53392114
4759,2017,2017-04-24 07:00,주간,월,1,1,0,0,경기,파주시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.85618682,37.78762378
4760,2017,2017-04-24 08:00,주간,월,1,1,0,0,경북,경산시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,자전거,128.75734886,35.81910261
4761,2017,2017-04-24 08:00,주간,월,2,2,0,0,제주,서귀포시,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.48843185,33.29008572
4762,2017,2017-04-24 09:00,주간,월,1,1,0,0,경기,하남시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,127.19994775,37.51320858
4763,2017,2017-04-24 09:00,주간,월,1,1,0,0,강원,강릉시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,128.91542118,37.70898429
4764,2017,2017-04-24 11:00,주간,월,1,1,0,0,경남,합천군,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,128.29794352,35.54873276
4765,2017,2017-04-24 11:00,주간,월,1,1,0,0,충남,천안시,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,농기계,127.12705828,36.75295278
4766,2017,2017-04-24 19:00,야간,월,1,1,0,0,경북,칠곡군,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,128.41185503,35.92033008
4767,2017,2017-04-24 20:00,야간,월,1,1,0,0,경기,포천시,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,127.18694758,38.02196226
4768,2017,2017-04-24 20:00,야간,월,1,1,0,0,인천,남동구,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,126.71439605,37.38231805
4769,2017,2017-04-24 21:00,야간,월,1,1,0,0,전북,전주시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,127.18241507,35.81756894
4770,2017,2017-04-24 21:00,야간,월,1,1,0,0,전남,목포시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.40552321,34.78962535
4771,2017,2017-04-24 22:00,야간,월,1,1,0,0,대구,달서구,차량단독,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,없음,128.48186121,35.84323463
4772,2017,2017-04-24 22:00,야간,월,1,1,0,0,광주,광산구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,원동기장치자전거,126.81750557,35.17941477
4773,2017,2017-04-25 03:00,야간,화,2,3,1,0,강원,홍천군,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,127.98954209999998,37.80358895
4774,2017,2017-04-25 06:00,주간,화,1,1,0,0,대전,서구,차대차,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,승합차,127.35354051,36.30520551
4775,2017,2017-04-25 16:00,주간,화,1,1,0,0,서울,서초구,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.01306285,37.47829829999999
4776,2017,2017-04-25 16:00,주간,화,2,5,2,1,부산,해운대구,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,129.12485494,35.18827355
4777,2017,2017-04-25 18:00,야간,화,1,1,0,0,경북,안동시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,128.72813891,36.56272035
4778,2017,2017-04-25 20:00,야간,화,1,1,0,0,경기,화성시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.80785244,37.06811829
4779,2017,2017-04-25 22:00,야간,화,1,2,0,1,충북,음성군,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,127.60642236,37.07287539
4780,2017,2017-04-26 04:00,야간,수,1,1,0,0,서울,종로구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.99993685,37.57079451
4781,2017,2017-04-26 05:00,야간,수,1,1,0,0,서울,서초구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,126.98975329,37.50648457
4782,2017,2017-04-26 11:00,주간,수,1,1,0,0,제주,제주시,차대차,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,화물차,126.43342818,33.44481963
4783,2017,2017-04-26 12:00,주간,수,1,1,0,0,경기,김포시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.69723218,37.6332717
4784,2017,2017-04-26 14:00,주간,수,1,1,0,0,대구,동구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,128.64353132,35.88372727
4785,2017,2017-04-26 17:00,주간,수,1,1,0,0,경북,김천시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,128.21332528,36.15718106
4786,2017,2017-04-26 19:00,야간,수,1,1,0,0,경남,거창군,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.95597125,35.62971151
4787,2017,2017-04-27 02:00,야간,목,1,1,0,0,경북,울진군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,129.31356542,37.08241926
4788,2017,2017-04-27 05:00,야간,목,1,1,0,0,충남,논산시,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,화물차,127.0813187,36.20907011
4789,2017,2017-04-27 06:00,주간,목,1,1,0,0,충남,청양군,차대차,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,승합차,126.98278059999998,36.40235305
4790,2017,2017-04-27 07:00,주간,목,1,1,0,0,부산,사하구,차대차,정면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,128.96500134,35.08548146
4791,2017,2017-04-27 09:00,주간,목,1,1,0,0,경남,함양군,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,승용차,127.81644817,35.63111455
4792,2017,2017-04-27 10:00,주간,목,1,4,1,2,전북,완주군,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.02638658,35.8211127
4793,2017,2017-04-27 13:00,주간,목,1,1,0,0,전남,함평군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,126.51926813,35.0614018
4794,2017,2017-04-27 16:00,주간,목,1,1,0,0,울산,울주군,차량단독,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,129.3119527,35.42563538
4795,2017,2017-04-27 17:00,주간,목,1,3,1,1,전남,무안군,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,승합차,126.32189774,35.09955309
4796,2017,2017-04-27 18:00,야간,목,1,1,0,0,전북,완주군,차대차,추돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,원동기장치자전거,승용차,127.02457537,35.82967085
4797,2017,2017-04-27 21:00,야간,목,1,1,0,0,경기,화성시,차대차,정면충돌,운전자법규위반,과속,교차로,교차로내,승용차,이륜차,126.98455806,37.0801233
4798,2017,2017-04-27 21:00,야간,목,1,1,0,0,경기,성남시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,127.12668634,37.45972015
4799,2017,2017-04-27 21:00,야간,목,1,2,1,0,충북,보은군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.80431802,36.45522956
4800,2017,2017-04-28 00:00,야간,금,1,1,0,0,서울,영등포구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승합차,보행자,126.88822343,37.53083457
4801,2017,2017-04-28 05:00,야간,금,1,1,0,0,경기,남양주시,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,화물차,보행자,127.16277238,37.69232311
4802,2017,2017-04-28 09:00,주간,금,1,1,0,0,부산,해운대구,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,129.13507187,35.21988549
4803,2017,2017-04-28 13:00,주간,금,1,1,0,0,전남,신안군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,126.14641459,34.71883887
4804,2017,2017-04-28 15:00,주간,금,1,2,1,0,경북,예천군,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,128.38635928,36.75692474
4805,2017,2017-04-28 19:00,야간,금,1,1,0,0,전남,고흥군,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,127.37333244,34.66885841
4806,2017,2017-04-28 21:00,야간,금,1,1,0,0,경남,함안군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,128.37872891,35.33026186
4807,2017,2017-04-28 23:00,야간,금,1,1,0,0,인천,남동구,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,126.74956823,37.44934620000001
4808,2017,2017-04-29 07:00,주간,토,1,1,0,0,경기,평택시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,126.95332421,36.95172811
4809,2017,2017-04-29 12:00,주간,토,1,1,0,0,전남,해남군,차대차,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,화물차,126.62510508,34.40848141
4810,2017,2017-04-29 13:00,주간,토,1,2,0,1,충북,영동군,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,건설기계,127.89207148,36.19356329
4811,2017,2017-04-29 14:00,주간,토,2,5,0,3,전남,나주시,차대차,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,건설기계,126.85277799,35.02060813
4812,2017,2017-04-29 16:00,주간,토,1,2,1,0,충남,공주시,차대차,후진중충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,127.06179271,36.36281251
4813,2017,2017-04-29 17:00,주간,토,1,3,2,0,경기,평택시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,127.02232137,37.06122531
4814,2017,2017-04-29 17:00,주간,토,1,1,0,0,경북,상주시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,128.15132952,36.42415187
4815,2017,2017-04-29 18:00,야간,토,1,1,0,0,서울,강남구,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,터널안,이륜차,없음,127.07634540000001,37.48387823
4816,2017,2017-04-29 19:00,야간,토,1,1,0,0,경북,경주시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,129.20582573,35.85353704
4817,2017,2017-04-29 19:00,야간,토,1,1,0,0,전북,전주시,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,127.11367815,35.82526583
4818,2017,2017-04-29 20:00,야간,토,1,1,0,0,전남,목포시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,126.40441831,34.80614026
4819,2017,2017-04-29 20:00,야간,토,1,1,0,0,강원,춘천시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,127.72207931,37.91297758
4820,2017,2017-04-29 20:00,야간,토,1,1,0,0,경남,하동군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,보행자,127.74064951,35.0698891
4821,2017,2017-04-29 22:00,야간,토,1,1,0,0,경북,칠곡군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,128.59497084,35.997586
4822,2017,2017-04-30 00:00,야간,일,1,2,1,0,서울,영등포구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,없음,126.88198888,37.52103148
